DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2018,125.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2019,136.41,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2020,149.43,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2021,158.95,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2022,180.73,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2023,180.40,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2024,187.19,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Slovakia,2025,210.43,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2016,197.46,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2017,218.81,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2018,235.94,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2019,247.29,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2020,306.11,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2021,421.03,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2022,1070.43,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2023,2129.45,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Türkiye,2024,3014.02,d,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",United Kingdom,2016,124.19,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",United Kingdom,2017,129.85,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",United Kingdom,2018,134.10,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",United Kingdom,2019,135.42,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2016,106.71,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2017,112.14,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2018,118.83,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2019,125.97,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2020,135.52,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2021,151.02,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2022,168.49,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2023,163.68,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2024,163.06,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Austria,2025,167.33,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2016,102.33,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2017,105.95,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2018,109.15,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2019,113.23,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2020,118.09,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2021,125.96,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2022,132.93,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2023,136.05,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2024,140.42,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Belgium,2025,144.86,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2016,107.02,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2017,116.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2018,123.96,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2019,131.42,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2020,137.41,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2021,149.33,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2022,169.92,b,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2023,186.67,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2024,217.47,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Bulgaria,2025,249.23,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2016,99.82,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2017,104.48,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2018,103.08,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2019,111.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2020,117.49,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2021,115.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2022,123.22,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2023,134.60,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2024,144.46,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Cyprus,2025,150.89,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2016,107.20,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2017,119.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2018,130.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2019,141.90,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2020,153.90,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2021,184.20,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2022,215.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2023,211.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2024,222.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Czechia,2025,245.40,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2016,107.50,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2017,114.10,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2018,121.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2019,128.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2020,138.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2021,154.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2022,164.10,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2023,150.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2024,148.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Germany,2025,152.70,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2016,104.57,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2017,109.75,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2018,114.59,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2019,117.13,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2020,122.18,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2021,136.28,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2022,142.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2023,137.28,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2024,142.11,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Denmark,2025,152.77,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,104.03,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,108.61,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,113.84,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,118.83,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,125.07,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,134.95,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,144.76,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,143.04,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,145.93,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,153.46,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2016,104.03,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2017,108.61,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2018,113.84,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2019,118.83,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2020,125.07,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2021,134.95,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2022,144.76,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2023,142.96,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2024,145.74,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2025,153.15,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2016,104.01,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2017,108.59,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2018,113.83,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2019,118.84,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2020,125.11,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2021,134.99,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2022,144.88,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2023,143.23,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2024,146.12,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 20 countries (2023-2025),2025,153.67,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2016,104.04,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2017,108.66,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2018,113.92,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2019,118.96,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2020,125.23,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2021,135.12,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2022,145.11,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2023,143.63,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2024,146.77,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Euro area – 21 countries (from 2026),2025,154.51,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2016,104.75,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2017,110.51,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2018,117.07,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2019,125.27,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2020,132.79,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2021,152.78,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2022,186.76,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2023,197.72,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2024,209.79,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Estonia,2025,220.72,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2016,104.62,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2017,111.10,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2018,118.58,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2019,124.71,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2020,127.50,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2021,132.19,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2022,141.98,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2023,147.69,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2024,160.25,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100",Spain,2025,180.60,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,104.69,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,109.67,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,114.93,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,119.93,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,126.45,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,137.09,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,148.05,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,147.65,,
